Frequency Set (GHz)	THz Photocurrent (nA)	Delay Length (mm)	Frequency Act (GHz)	(Frequency corr. smooth (GHz))	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Offset Fit	Amplitude FFT	Phase FFT	Frequency FFT	Offset FFT	Timestamp (s)
539.800	-0.000	0.000	539.433	539.370	8.209	2.922	3.673	0.769	0.000	-0.157	3.673	222381.125	1740150165.800
540.000	0.025	0.000	539.629	539.573	7.696	3.977	3.675	0.219	0.000	0.927	3.675	57105.865	1740150166.124
540.200	0.013	0.000	539.829	539.774	6.565	4.784	3.676	-0.154	0.000	1.728	3.676	17885.932	1740150166.426
540.400	-0.007	0.000	540.024	539.969	6.464	5.420	3.677	-0.022	0.000	2.372	3.677	140823.902	1740150166.722
540.600	-0.014	0.000	540.224	540.167	6.859	0.074	3.679	0.014	0.000	0.040	3.679	79968.135	1740150167.023
540.800	0.038	0.000	540.381	540.340	6.200	0.718	3.680	-0.379	0.000	0.688	3.680	128598.966	1740150167.288
541.000	0.047	0.000	540.608	540.542	7.461	1.526	3.681	0.748	0.000	1.489	3.681	582413.861	1740150167.593
541.200	0.018	0.000	540.818	540.754	7.350	2.521	3.683	0.647	0.000	-0.464	3.683	112520.301	1740150167.915
541.400	-0.019	0.000	541.035	540.968	7.991	3.398	3.684	0.408	0.000	0.437	3.684	69416.693	1740150168.233
541.600	0.045	0.000	541.224	541.164	9.501	4.334	3.685	-0.239	0.000	1.389	3.685	95928.965	1740150168.541
541.800	0.002	0.000	541.426	541.366	8.015	5.354	3.687	-1.091	0.000	2.404	3.687	854580.366	1740150168.866
542.000	0.018	0.000	541.625	541.571	8.062	6.033	3.688	0.249	0.000	-0.276	3.688	895689.747	1740150169.147
542.200	0.019	0.000	541.835	541.768	9.339	0.911	3.690	0.171	0.000	0.885	3.690	133996.875	1740150169.464
542.400	-0.034	0.000	541.990	541.949	6.963	1.649	3.691	0.859	0.000	1.622	3.691	926235.456	1740150169.740
542.600	-0.014	0.000	542.199	542.143	8.732	2.282	3.692	0.236	0.000	2.240	3.692	20904.871	1740150170.047
542.800	0.020	0.000	542.415	542.355	8.956	3.647	3.694	0.131	0.000	0.800	3.694	7444.460	1740150170.345
543.000	0.032	0.000	542.636	542.570	5.836	4.223	3.695	-0.129	0.000	1.391	3.695	51005.108	1740150170.680
543.200	0.002	0.000	542.819	542.764	8.712	5.100	3.696	-0.381	0.000	2.273	3.696	306.937	1740150170.986
543.400	-0.033	0.000	543.024	542.965	6.192	6.169	3.698	-0.019	0.000	-0.145	3.698	113264.337	1740150171.293
543.600	-0.013	0.000	543.230	543.169	7.409	0.335	3.699	-0.597	0.000	0.312	3.699	328922.941	1740150171.612
543.800	0.001	0.000	543.423	543.370	9.894	1.588	3.700	0.303	0.000	1.559	3.700	2046.029	1740150171.903
544.000	-0.005	0.000	543.638	543.570	6.166	2.545	3.702	0.494	0.000	-0.196	3.702	114339.033	1740150172.233
544.200	0.014	0.000	543.828	543.772	7.267	3.005	3.703	0.089	0.000	0.252	3.703	164533.095	1740150172.538
544.400	-0.001	0.000	544.032	543.971	8.259	4.296	3.704	-0.494	0.000	1.557	3.704	365056.668	1740150172.852
544.600	0.040	0.000	544.232	544.169	4.840	4.941	3.706	-0.770	0.000	2.234	3.706	443549.937	1740150173.157
544.800	-0.025	0.000	544.433	544.372	7.730	5.570	3.707	-0.222	0.000	2.863	3.707	92509.807	1740150173.478
545.000	-0.012	0.000	544.643	544.577	7.281	0.498	3.709	-0.225	0.000	0.480	3.709	2.567	1740150173.798
545.200	-0.031	0.000	544.828	544.771	6.056	0.898	3.710	-0.045	0.000	0.866	3.710	20030.417	1740150174.108
545.400	-0.013	0.000	545.029	544.972	10.632	1.903	3.711	0.439	0.000	1.857	3.711	3322.490	1740150174.431
545.600	0.030	0.000	545.227	545.172	8.563	3.041	3.713	0.234	0.000	0.408	3.713	9818.699	1740150174.711
545.800	-0.007	0.000	545.432	545.371	9.578	3.641	3.714	0.647	0.000	1.022	3.714	235916.808	1740150175.033
546.000	0.023	0.000	545.643	545.572	11.868	4.838	3.715	-0.083	0.000	2.224	3.715	163387.694	1740150175.358
546.200	0.048	0.000	545.831	545.773	9.588	5.891	3.717	-0.914	0.000	-0.426	3.717	736571.588	1740150175.668
546.400	-0.011	0.000	546.023	545.967	9.776	0.286	3.718	-0.389	0.000	0.265	3.718	733.837	1740150175.968
546.600	0.019	0.000	546.200	546.152	10.422	1.444	3.719	-0.125	0.000	1.420	3.719	185007.693	1740150176.253
546.800	-0.014	0.000	546.400	546.347	7.761	2.279	3.721	0.600	0.000	2.246	3.721	69044.519	1740150176.553
547.000	0.000	0.000	546.607	546.550	8.216	3.021	3.722	-0.283	0.000	0.492	3.722	1036773.785	1740150176.858
547.200	-0.013	0.000	546.815	546.756	7.383	3.963	3.724	-0.062	0.000	1.457	3.724	33317.115	1740150177.156
547.400	0.010	0.000	547.017	546.962	8.448	4.713	3.725	-0.144	0.000	2.206	3.725	15571.530	1740150177.467
547.600	0.009	0.000	547.183	547.141	8.383	5.761	3.726	-0.060	0.000	-0.554	3.726	87990.585	1740150177.728
547.800	0.020	0.000	547.402	547.338	6.424	0.314	3.728	-0.660	0.000	0.297	3.728	350046.854	1740150178.051
548.000	0.025	0.000	547.612	547.555	7.621	1.136	3.729	0.215	0.000	1.113	3.729	141051.622	1740150178.341
548.200	-0.004	0.000	547.832	547.760	6.262	2.338	3.730	0.086	0.000	2.305	3.730	47907.009	1740150178.663
548.400	-0.012	0.000	548.022	547.962	4.365	2.946	3.732	0.130	0.000	0.514	3.732	189.480	1740150178.971
548.600	-0.045	0.000	548.182	548.143	5.740	3.631	3.733	-0.139	0.000	1.234	3.733	439202.666	1740150179.214
548.800	0.005	0.000	548.418	548.348	4.396	4.479	3.734	-0.364	0.000	2.070	3.734	186316.790	1740150179.543
549.000	0.004	0.000	548.621	548.558	5.301	5.064	3.736	0.092	0.000	2.661	3.736	139067.600	1740150179.867
549.200	0.011	0.000	548.815	548.762	6.729	6.052	3.737	0.324	0.000	-0.259	3.737	771787.583	1740150180.166
549.400	0.031	0.000	549.018	548.960	6.922	0.713	3.739	-0.166	0.000	0.695	3.739	24728.004	1740150180.474
549.600	-0.037	0.000	549.224	549.165	6.753	1.572	3.740	0.379	0.000	1.540	3.740	188333.945	1740150180.787
549.800	0.007	0.000	549.436	549.375	7.380	2.631	3.741	0.306	0.000	0.311	3.741	280.699	1740150181.113
550.000	0.003	0.000	549.623	549.570	5.903	3.422	3.743	0.251	0.000	1.117	3.743	33026.295	1740150181.414
550.200	-0.011	0.000	549.825	549.768	7.688	4.204	3.744	0.034	0.000	1.919	3.744	1584.843	1740150181.737
550.400	-0.009	0.000	550.021	549.969	6.516	5.362	3.745	0.202	0.000	3.073	3.745	491644.603	1740150182.053
550.600	0.004	0.000	550.219	550.167	6.014	5.797	3.747	0.452	0.000	-0.528	3.747	906941.983	1740150182.346
550.800	-0.031	0.000	550.431	550.372	9.138	0.551	3.748	-0.186	0.000	0.527	3.748	8679.275	1740150182.656
551.000	-0.027	0.000	550.622	550.564	7.681	1.647	3.749	-0.045	0.000	1.621	3.749	33422.151	1740150182.967
551.200	0.015	0.000	550.826	550.766	6.720	2.394	3.751	0.586	0.000	2.358	3.751	176505.127	1740150183.291
551.400	-0.002	0.000	551.025	550.970	7.666	3.341	3.752	0.012	0.000	1.163	3.752	186314.357	1740150183.577
551.600	0.012	0.000	551.231	551.169	6.607	4.368	3.753	-0.126	0.000	2.172	3.753	1703.758	1740150183.897
551.800	-0.002	0.000	551.439	551.372	5.556	5.013	3.755	0.210	0.000	2.825	3.755	358424.739	1740150184.216
552.000	-0.001	0.000	551.597	551.552	7.197	5.730	3.756	-0.284	0.000	-0.589	3.756	14734.356	1740150184.498
552.200	0.011	0.000	551.811	551.752	5.771	0.542	3.758	0.388	0.000	0.522	3.758	497708.485	1740150184.787
552.400	-0.022	0.000	552.023	551.962	6.710	1.043	3.759	0.105	0.000	1.018	3.759	49797.318	1740150185.103
552.600	-0.026	0.000	552.178	552.140	8.218	2.020	3.760	0.405	0.000	1.981	3.760	65188.332	1740150185.368
552.800	0.004	0.000	552.402	552.341	7.307	2.958	3.762	-0.308	0.000	0.867	3.762	317441.901	1740150185.678
553.000	0.019	0.000	552.614	552.552	7.789	3.867	3.763	-0.167	0.000	1.797	3.763	244562.956	1740150185.989
553.200	0.008	0.000	552.833	552.769	7.993	4.901	3.764	-0.126	0.000	2.818	3.764	49750.108	1740150186.318
553.400	-0.027	0.000	553.022	552.965	7.308	5.753	3.766	-0.368	0.000	-0.560	3.766	18510.698	1740150186.626
553.600	0.016	0.000	553.221	553.165	7.641	0.214	3.767	0.059	0.000	0.199	3.767	145315.645	1740150186.933
553.800	-0.016	0.000	553.427	553.367	9.361	1.253	3.768	0.624	0.000	1.228	3.768	470992.151	1740150187.236
554.000	-0.020	0.000	553.629	553.570	7.777	2.196	3.770	0.149	0.000	2.161	3.770	2993.143	1740150187.548
554.200	0.012	0.000	553.832	553.777	9.872	3.088	3.771	-0.026	0.000	1.100	3.771	344518.268	1740150187.861
554.400	-0.014	0.000	554.029	553.968	8.366	4.348	3.773	-0.182	0.000	2.376	3.773	44893.737	1740150188.184
554.600	0.063	0.000	554.223	554.169	6.424	5.053	3.774	-0.751	0.000	3.082	3.774	611439.164	1740150188.488
554.800	0.011	0.000	554.433	554.370	6.173	5.881	3.775	-0.162	0.000	-0.422	3.775	19136.376	1740150188.811
555.000	0.027	0.000	554.631	554.572	5.233	0.395	3.777	0.094	0.000	0.376	3.777	151742.632	1740150189.102
555.200	-0.020	0.000	554.837	554.767	6.692	1.157	3.778	-0.457	0.000	1.119	3.778	396518.870	1740150189.417
555.400	-0.035	0.000	555.000	554.952	7.060	2.044	3.779	0.579	0.000	1.993	3.779	225640.484	1740150189.699
555.600	0.002	0.000	555.203	555.146	6.053	3.022	3.781	-0.298	0.000	1.136	3.781	631532.503	1740150189.984
555.800	0.014	0.000	555.429	555.357	5.966	3.900	3.782	0.192	0.000	2.038	3.782	48196.469	1740150190.313
556.000	-0.015	0.000	555.624	555.566	6.059	4.851	3.783	-0.422	0.000	2.974	3.783	213132.988	1740150190.623
556.200	0.030	0.000	555.830	555.768	4.687	5.668	3.785	-0.275	0.000	-0.645	3.785	112448.774	1740150190.945
556.400	0.020	0.000	556.038	555.976	5.039	0.145	3.786	0.326	0.000	0.102	3.786	444164.470	1740150191.263
556.600	-0.008	0.000	556.241	556.180	5.148	1.103	3.788	0.395	0.000	1.077	3.788	314983.611	1740150191.568
556.800	-0.023	0.000	556.435	556.378	4.499	1.899	3.789	0.201	0.000	1.848	3.789	40273.285	1740150191.886
557.000	0.022	0.000	556.627	556.571	5.108	2.738	3.790	-0.369	0.000	0.967	3.790	705529.468	1740150192.199
557.200	0.038	0.000	556.831	556.770	4.412	3.698	3.792	-0.403	0.000	1.938	3.792	573285.093	1740150192.519
557.400	0.035	0.000	557.028	556.971	4.133	4.332	3.793	-0.120	0.000	2.591	3.793	7824.208	1740150192.827
557.600	0.020	0.000	557.232	557.172	4.415	5.196	3.794	0.056	0.000	3.434	3.794	36551.708	1740150193.142
557.800	0.040	0.000	557.425	557.373	4.079	6.034	3.796	-0.114	0.000	-0.266	3.796	1593.223	1740150193.445
558.000	-0.008	0.000	557.627	557.565	4.324	0.407	3.797	0.024	0.000	0.387	3.797	11306.667	1740150193.766
558.200	0.064	0.000	557.822	557.764	5.226	1.359	3.798	0.508	0.000	1.339	3.798	631940.095	1740150194.073
558.400	0.024	0.000	558.030	557.970	4.235	2.318	3.800	-0.098	0.000	2.263	3.800	23148.796	1740150194.395
558.600	0.076	0.000	558.227	558.171	3.933	2.843	3.801	0.583	0.000	1.197	3.801	640929.994	1740150194.681
558.800	0.038	0.000	558.434	558.372	5.161	3.681	3.802	-0.158	0.000	2.042	3.802	154853.688	1740150195.007
559.000	0.012	0.000	558.631	558.569	6.162	4.383	3.804	0.164	0.000	2.755	3.804	207124.266	1740150195.322
559.200	-0.066	0.000	558.833	558.771	8.437	5.457	3.805	0.260	0.000	3.834	3.805	467107.919	1740150195.643
559.400	-0.000	0.000	559.027	558.971	8.116	0.345	3.807	-0.130	0.000	0.317	3.807	16105.058	1740150195.941
559.600	0.062	0.000	559.197	559.150	7.111	1.110	3.808	-0.602	0.000	1.088	3.808	953119.132	1740150196.201
559.800	0.013	0.000	559.400	559.340	7.545	1.919	3.809	0.094	0.000	1.894	3.809	38279.100	1740150196.505
560.000	-0.032	0.000	559.618	559.552	7.008	3.030	3.811	0.385	0.000	1.481	3.811	74057.723	1740150196.823
560.200	-0.026	0.000	559.824	559.760	6.440	3.896	3.812	0.076	0.000	2.377	3.812	223.516	1740150197.123
560.400	-0.043	0.000	560.025	559.966	6.431	4.787	3.813	0.198	0.000	3.278	3.813	65723.791	1740150197.443
560.600	0.001	0.000	560.237	560.172	5.873	5.582	3.815	0.201	0.000	4.081	3.815	249727.317	1740150197.778
560.800	0.026	0.000	560.425	560.372	6.679	0.160	3.816	-0.437	0.000	0.140	3.816	94207.079	1740150198.075
561.000	-0.032	0.000	560.627	560.567	6.855	1.082	3.817	0.188	0.000	1.041	3.817	64151.742	1740150198.394
561.200	0.009	0.000	560.824	560.768	6.013	1.912	3.819	0.112	0.000	1.875	3.819	0.704	1740150198.687
561.400	-0.016	0.000	561.037	560.972	6.542	2.826	3.820	-0.358	0.000	1.379	3.820	500524.030	1740150199.011
561.600	0.000	0.000	561.231	561.170	6.168	3.792	3.822	-0.182	0.000	2.376	3.822	160645.850	1740150199.328
561.800	0.001	0.000	561.427	561.371	5.775	4.480	3.823	-0.182	0.000	3.060	3.823	72072.439	1740150199.643
562.000	0.001	0.000	561.623	561.570	6.367	5.281	3.824	-0.499	0.000	3.874	3.824	167478.845	1740150199.949
562.200	0.104	0.000	561.825	561.767	6.821	6.230	3.826	0.468	0.000	-0.086	3.826	890779.272	1740150200.237
562.400	0.013	0.000	562.035	561.971	7.089	0.721	3.827	-0.035	0.000	0.707	3.827	1276.235	1740150200.563
562.600	0.014	0.000	562.230	562.170	8.388	1.736	3.828	-0.160	0.000	1.696	3.828	144698.162	1740150200.883
562.800	0.021	0.000	562.433	562.374	7.204	2.794	3.830	0.029	0.000	1.456	3.830	32522.662	1740150201.196
563.000	0.021	0.000	562.632	562.571	7.655	3.612	3.831	-0.003	0.000	2.292	3.831	12570.726	1740150201.515
563.200	0.019	0.000	562.828	562.772	6.676	4.612	3.832	-0.612	0.000	3.302	3.832	587866.016	1740150201.803
563.400	-0.025	0.000	563.035	562.973	5.751	5.240	3.834	0.409	0.000	3.923	3.834	696465.379	1740150202.134
563.600	0.068	0.000	563.234	563.171	7.709	6.176	3.835	0.850	0.000	-0.130	3.835	2348994.760	1740150202.458
563.800	0.021	0.000	563.427	563.372	7.028	0.979	3.836	0.151	0.000	0.949	3.836	168106.023	1740150202.765
564.000	0.034	0.000	563.630	563.569	5.911	1.719	3.838	-0.437	0.000	1.683	3.838	586179.893	1740150203.079
564.200	-0.029	0.000	563.818	563.766	5.959	2.655	3.839	0.515	0.000	1.422	3.839	207125.746	1740150203.362
564.400	0.026	0.000	563.992	563.947	5.218	3.389	3.841	0.107	0.000	2.179	3.841	2761.385	1740150203.648
564.600	0.008	0.000	564.212	564.147	5.782	4.128	3.842	-0.299	0.000	2.943	3.842	149362.367	1740150203.959
564.800	-0.019	0.000	564.414	564.354	5.374	5.187	3.843	-0.079	0.000	3.986	3.843	37311.812	1740150204.263
565.000	-0.021	0.000	564.616	564.560	4.704	5.839	3.845	-0.882	0.000	-0.471	3.845	1573862.126	1740150204.573
565.200	-0.056	0.000	564.822	564.761	5.852	0.423	3.846	0.589	0.000	0.402	3.846	959101.946	1740150204.885
565.400	0.013	0.000	565.025	564.965	5.318	1.429	3.847	-0.542	0.000	1.413	3.847	838382.083	1740150205.211
565.600	0.003	0.000	565.228	565.170	4.916	1.971	3.849	0.663	0.000	1.922	3.849	606192.286	1740150205.513
565.800	0.011	0.000	565.428	565.370	6.122	3.031	3.850	-0.031	0.000	1.928	3.850	31549.599	1740150205.823
566.000	-0.020	0.000	565.626	565.571	5.237	3.863	3.851	-0.134	0.000	2.782	3.851	182373.116	1740150206.124
566.200	0.014	0.000	565.845	565.773	6.606	4.526	3.853	0.410	0.000	3.446	3.853	465217.085	1740150206.463
566.400	-0.006	0.000	566.028	565.973	6.996	5.655	3.854	-0.497	0.000	-0.653	3.854	162540.549	1740150206.759
566.600	-0.021	0.000	566.229	566.171	5.829	0.179	3.856	-0.316	0.000	0.160	3.856	11739.270	1740150207.083
566.800	-0.034	0.000	566.425	566.370	6.859	0.912	3.857	-0.425	0.000	0.887	3.857	151374.461	1740150207.376
567.000	-0.055	0.000	566.624	566.564	6.698	1.885	3.858	0.432	0.000	1.859	3.858	171676.486	1740150207.683
567.200	0.003	0.000	566.785	566.741	5.333	2.457	3.860	-0.460	0.000	2.423	3.860	497117.810	1740150207.960
567.400	-0.009	0.000	566.995	566.939	8.512	3.099	3.861	-0.219	0.000	2.115	3.861	414871.447	1740150208.242
567.600	0.038	0.000	567.176	567.130	11.098	4.187	3.862	-0.013	0.000	3.216	3.862	272.092	1740150208.520
567.800	-0.026	0.000	567.399	567.334	10.637	5.191	3.864	0.243	0.000	4.219	3.864	243021.105	1740150208.845
568.000	0.012	0.000	567.605	567.548	12.222	6.283	3.865	0.487	0.000	-0.019	3.865	943391.449	1740150209.133
568.200	-0.047	0.000	567.782	567.741	12.490	1.104	3.866	0.430	0.000	1.079	3.866	513685.909	1740150209.410
568.400	-0.000	0.000	567.965	567.919	8.971	1.896	3.868	-0.019	0.000	1.860	3.868	4679.568	1740150209.673
568.600	-0.022	0.000	568.192	568.125	10.254	2.889	3.869	0.319	0.000	2.000	3.869	80023.650	1740150209.978
568.800	-0.008	0.000	568.407	568.346	8.093	3.973	3.871	0.025	0.000	3.103	3.871	4236.515	1740150210.283
569.000	-0.008	0.000	568.570	568.528	8.038	4.561	3.872	0.188	0.000	3.694	3.872	3318.352	1740150210.567
569.200	0.026	0.000	568.793	568.735	8.505	5.579	3.873	0.122	0.000	4.726	3.873	180603.819	1740150210.848
569.400	-0.004	0.000	569.017	568.950	6.102	0.339	3.875	0.169	0.000	0.330	3.875	147805.948	1740150211.169
569.600	0.010	0.000	569.181	569.136	5.731	0.752	3.876	-0.567	0.000	0.734	3.876	589050.454	1740150211.432
569.800	0.008	0.000	569.399	569.339	7.560	1.599	3.877	0.074	0.000	1.560	3.877	439.657	1740150211.727
570.000	-0.023	0.000	569.613	569.551	7.526	2.697	3.879	-0.447	0.000	1.905	3.879	447886.824	1740150212.051
570.200	0.027	0.000	569.835	569.770	7.405	3.610	3.880	-0.173	0.000	2.839	3.880	60307.921	1740150212.376
570.400	0.047	0.000	570.021	569.965	7.636	4.521	3.881	-0.238	0.000	3.765	3.881	159231.980	1740150212.680
570.600	0.029	0.000	570.224	570.165	6.112	5.328	3.883	0.810	0.000	4.588	3.883	1324120.709	1740150212.992
570.800	-0.030	0.000	570.424	570.365	6.606	5.984	3.884	1.170	0.000	-0.311	3.884	3697811.560	1740150213.281
571.000	-0.030	0.000	570.626	570.567	7.773	0.655	3.885	0.623	0.000	0.631	3.885	953375.644	1740150213.593
571.200	0.011	0.000	570.786	570.742	7.659	1.399	3.887	0.357	0.000	1.375	3.887	477115.276	1740150213.869
571.400	0.015	0.000	571.006	570.945	8.901	2.292	3.888	-0.547	0.000	2.251	3.888	526649.387	1740150214.158
571.600	-0.019	0.000	571.217	571.156	8.868	3.390	3.890	-0.140	0.000	2.733	3.890	175739.659	1740150214.478
571.800	-0.011	0.000	571.382	571.339	9.058	4.214	3.891	-0.337	0.000	3.558	3.891	383320.697	1740150214.736
572.000	0.039	0.000	571.603	571.537	7.762	5.082	3.892	0.510	0.000	4.441	3.892	608200.283	1740150215.054
572.200	-0.000	0.000	571.823	571.757	8.341	6.096	3.894	0.565	0.000	-0.210	3.894	834636.134	1740150215.358
572.400	0.001	0.000	572.025	571.964	8.020	0.848	3.895	-0.132	0.000	0.824	3.895	35189.132	1740150215.678
572.600	0.022	0.000	572.224	572.163	7.293	1.579	3.896	-0.355	0.000	1.550	3.896	391160.811	1740150216.001
572.800	0.022	0.000	572.421	572.366	8.418	2.508	3.898	-0.275	0.000	2.463	3.898	189809.900	1740150216.305
573.000	-0.008	0.000	572.626	572.568	6.744	3.564	3.899	-0.935	0.000	3.021	3.899	1638873.176	1740150216.596
573.200	0.004	0.000	572.833	572.771	6.012	4.253	3.900	0.413	0.000	3.716	3.900	266760.509	1740150216.926
573.400	0.013	0.000	573.034	572.976	6.365	5.130	3.902	0.376	0.000	4.595	3.902	435995.196	1740150217.248
573.600	-0.003	0.000	573.233	573.174	5.527	5.950	3.903	0.610	0.000	-0.361	3.903	807784.514	1740150217.574
573.800	-0.002	0.000	573.429	573.374	5.827	0.400	3.905	0.357	0.000	0.387	3.905	389751.206	1740150217.880
574.000	0.004	0.000	573.630	573.570	6.215	1.191	3.906	0.053	0.000	1.173	3.906	12245.247	1740150218.178
574.200	0.027	0.000	573.821	573.765	5.404	1.997	3.907	0.544	0.000	1.977	3.907	617526.013	1740150218.473
574.400	-0.038	0.000	573.986	573.938	6.493	2.654	3.909	0.669	0.000	2.195	3.909	1120534.091	1740150218.744
574.600	0.021	0.000	574.205	574.141	7.262	3.668	3.910	-0.222	0.000	3.242	3.910	66051.274	1740150219.063
574.800	0.009	0.000	574.418	574.357	6.497	4.429	3.911	0.223	0.000	4.011	3.911	30303.220	1740150219.367
575.000	0.035	0.000	574.616	574.555	8.151	5.299	3.913	0.600	0.000	4.882	3.913	560685.868	1740150219.679
575.200	0.004	0.000	574.828	574.765	8.963	0.053	3.914	0.477	0.000	0.035	3.914	608502.112	1740150219.993
575.400	0.001	0.000	574.986	574.947	9.379	0.766	3.915	-0.758	0.000	0.758	3.915	737681.414	1740150220.246
575.600	0.019	0.000	575.200	575.142	9.154	1.745	3.917	0.202	0.000	1.712	3.917	97168.506	1740150220.555
575.800	-0.014	0.000	575.370	575.328	9.831	2.572	3.918	-0.636	0.000	2.224	3.918	631981.620	1740150220.820
576.000	0.009	0.000	575.593	575.531	9.950	3.463	3.920	-0.634	0.000	3.141	3.920	946633.823	1740150221.111
576.200	0.001	0.000	575.814	575.751	9.774	4.595	3.921	0.551	0.000	4.276	3.921	712794.606	1740150221.436
576.400	0.053	0.000	576.025	575.960	9.921	5.465	3.922	0.596	0.000	5.160	3.922	506794.008	1740150221.758
576.600	-0.016	0.000	576.223	576.166	11.243	0.264	3.924	0.348	0.000	0.245	3.924	629249.398	1740150222.067
576.800	-0.052	0.000	576.426	576.365	8.863	1.304	3.925	0.062	0.000	1.283	3.925	22919.022	1740150222.388
577.000	0.008	0.000	576.630	576.571	8.102	2.053	3.926	-0.490	0.000	2.025	3.926	441099.079	1740150222.676
577.200	-0.037	0.000	576.829	576.772	8.011	3.125	3.928	0.044	0.000	2.893	3.928	3152.813	1740150222.989
577.400	0.035	0.000	576.989	576.943	6.067	3.783	3.929	-0.663	0.000	3.565	3.929	679920.340	1740150223.260
577.600	-0.048	0.000	577.206	577.144	6.661	4.367	3.930	-0.235	0.000	4.158	3.930	186765.339	1740150223.580
577.800	-0.014	0.000	577.412	577.353	6.314	5.512	3.932	-0.044	0.000	5.306	3.932	15712.315	1740150223.863
578.000	-0.023	0.000	577.585	577.535	5.554	6.014	3.933	0.988	0.000	-0.300	3.933	1944000.181	1740150224.144
578.200	-0.018	0.000	577.797	577.738	8.145	0.580	3.934	0.079	0.000	0.564	3.934	112771.799	1740150224.443
578.400	0.012	0.000	578.010	577.952	5.876	1.768	3.936	-0.374	0.000	1.751	3.936	235053.973	1740150224.748
578.600	0.037	0.000	578.177	578.133	6.266	2.114	3.937	-0.850	0.000	2.096	3.937	1337659.470	1740150225.021
578.800	0.021	0.000	578.397	578.340	8.904	3.209	3.939	-0.548	0.000	3.092	3.939	447693.511	1740150225.328
579.000	0.026	0.000	578.611	578.548	6.502	4.301	3.940	-0.098	0.000	4.192	3.940	132057.036	1740150225.631
579.200	-0.011	0.000	578.821	578.762	6.791	4.947	3.941	0.189	0.000	4.860	3.941	17849.344	1740150225.933
579.400	0.020	0.000	578.991	578.939	6.976	5.817	3.943	0.895	0.000	-0.494	3.943	1476476.595	1740150226.213
579.600	-0.008	0.000	579.206	579.145	7.634	0.303	3.944	-0.034	0.000	0.296	3.944	32516.520	1740150226.503
579.800	-0.027	0.000	579.431	579.360	8.896	1.267	3.945	0.434	0.000	1.241	3.945	751465.458	1740150226.823
580.000	0.009	0.000	579.596	579.548	8.352	2.328	3.947	-0.178	0.000	2.302	3.947	45975.371	1740150227.103
580.200	0.081	0.000	579.808	579.748	8.612	3.066	3.948	-0.084	0.000	3.049	3.948	6470.527	1740150227.423
580.400	-0.045	0.000	580.014	579.959	10.127	4.195	3.949	-0.408	0.000	4.201	3.949	401893.266	1740150227.718
