Frequency Set (GHz)	THz Photocurrent (nA)	Delay Length (mm)	Frequency Act (GHz)	(Frequency corr. smooth (GHz))	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Offset Fit	Amplitude FFT	Phase FFT	Frequency FFT	Offset FFT	Timestamp (s)
909.200	-0.033	0.000	908.818	908.753	0.619	3.338	6.187	0.494	0.000	3.120	6.187	399066.367	1740153982.911
909.400	0.025	0.000	909.043	908.971	0.602	4.445	6.188	0.306	0.000	4.262	6.188	78652.759	1740153983.238
909.600	-0.021	0.000	909.225	909.169	0.547	5.080	6.190	-0.097	0.000	4.965	6.190	36.511	1740153983.539
909.800	-0.001	0.000	909.429	909.368	0.576	6.093	6.191	0.232	0.000	-0.278	6.191	84639.811	1740153983.856
910.000	-0.047	0.000	909.628	909.569	0.498	0.847	6.192	-0.363	0.000	0.829	6.192	243079.062	1740153984.164
910.200	-0.027	0.000	909.833	909.773	0.477	1.554	6.194	0.480	0.000	1.488	6.194	413729.064	1740153984.463
910.400	0.020	0.000	909.999	909.950	0.579	2.368	6.195	0.064	0.000	2.333	6.195	36544.003	1740153984.747
910.600	0.025	0.000	910.213	910.151	0.449	3.264	6.196	-0.559	0.000	3.251	6.196	668719.913	1740153985.072
910.800	-0.012	0.000	910.415	910.359	0.410	3.954	6.198	-0.247	0.000	3.971	6.198	389263.107	1740153985.357
911.000	-0.031	0.000	910.634	910.566	0.511	4.937	6.199	-0.420	0.000	4.833	6.199	329425.486	1740153985.687
911.200	-0.005	0.000	910.833	910.771	0.460	5.811	6.200	0.010	0.000	-0.467	6.200	10408.276	1740153986.020
911.400	-0.006	0.000	911.032	910.977	0.502	0.466	6.202	-0.610	0.000	0.394	6.202	1046805.719	1740153986.331
911.600	-0.042	0.000	911.231	911.174	0.471	1.403	6.203	-0.336	0.000	1.323	6.203	338582.379	1740153986.639
911.800	0.050	0.000	911.430	911.369	0.464	2.069	6.205	0.412	0.000	2.075	6.205	344441.538	1740153986.970
912.000	0.006	0.000	911.628	911.576	0.502	2.965	6.206	-0.381	0.000	3.010	6.206	215771.744	1740153987.251
912.200	-0.050	0.000	911.787	911.742	0.553	3.916	6.207	-0.169	0.000	3.869	6.207	94129.160	1740153987.521
912.400	-0.054	0.000	912.005	911.942	0.517	4.691	6.209	0.200	0.000	4.795	6.209	42059.673	1740153987.810
912.600	-0.035	0.000	912.219	912.154	0.532	5.687	6.210	-0.230	0.000	-0.594	6.210	118054.161	1740153988.127
912.800	-0.029	0.000	912.432	912.362	0.544	0.373	6.211	0.119	0.000	0.346	6.211	80007.881	1740153988.445
913.000	-0.006	0.000	912.629	912.567	0.563	1.286	6.213	0.353	0.000	1.317	6.213	239260.977	1740153988.778
913.200	-0.026	0.000	912.833	912.775	0.539	2.168	6.214	0.049	0.000	2.240	6.214	3886.713	1740153989.077
913.400	-0.012	0.000	912.990	912.947	0.481	2.945	6.215	0.637	0.000	2.930	6.215	799092.139	1740153989.331
913.600	-0.044	0.000	913.206	913.142	0.448	3.777	6.217	-0.502	0.000	3.871	6.217	759716.746	1740153989.650
913.800	-0.006	0.000	913.413	913.352	0.495	4.728	6.218	0.459	0.000	4.594	6.218	496433.339	1740153989.956
914.000	-0.020	0.000	913.623	913.560	0.427	5.612	6.220	-0.404	0.000	-0.562	6.220	459241.851	1740153990.277
914.200	-0.011	0.000	913.825	913.767	0.384	0.024	6.221	-0.068	0.000	0.124	6.221	36986.046	1740153990.575
914.400	0.013	0.000	914.039	913.977	0.494	1.078	6.222	-0.273	0.000	1.220	6.222	106310.540	1740153990.915
914.600	0.011	0.000	914.212	914.165	0.473	1.899	6.224	-0.776	0.000	2.014	6.224	1513858.183	1740153991.198
914.800	-0.010	0.000	914.383	914.340	0.448	2.504	6.225	0.293	0.000	2.592	6.225	229105.593	1740153991.441
915.000	-0.009	0.000	914.611	914.540	0.478	3.497	6.226	0.201	0.000	3.730	6.226	32531.054	1740153991.758
915.200	0.036	0.000	914.774	914.729	0.490	4.248	6.228	-0.900	0.000	4.317	6.228	1562996.906	1740153992.027
915.400	-0.079	0.000	914.996	914.933	0.476	5.158	6.229	0.474	0.000	5.272	6.229	453032.802	1740153992.317
915.600	0.031	0.000	915.212	915.150	0.501	6.151	6.230	0.685	0.000	0.011	6.230	871408.340	1740153992.631
915.800	-0.053	0.000	915.375	915.330	0.460	0.814	6.232	-0.121	0.000	0.893	6.232	60808.465	1740153992.899
916.000	0.033	0.000	915.591	915.528	0.533	1.530	6.233	-0.078	0.000	1.793	6.233	0.175	1740153993.187
916.200	0.039	0.000	915.814	915.749	0.465	2.610	6.234	0.192	0.000	2.902	6.234	73034.162	1740153993.515
916.400	0.052	0.000	916.031	915.962	0.434	3.359	6.236	0.281	0.000	3.603	6.236	190143.534	1740153993.840
916.600	0.002	0.000	916.226	916.166	0.558	4.527	6.237	0.139	0.000	4.677	6.237	50573.363	1740153994.160
916.800	0.076	0.000	916.423	916.369	0.456	5.476	6.239	0.259	0.000	-0.665	6.239	75266.072	1740153994.452
917.000	0.004	0.000	916.626	916.566	0.355	6.020	6.240	-0.699	0.000	-0.205	6.240	1179204.487	1740153994.767
917.200	-0.013	0.000	916.818	916.768	0.513	0.743	6.241	0.885	0.000	0.865	6.241	1381194.266	1740153995.063
917.400	0.031	0.000	916.983	916.941	0.413	1.463	6.243	0.873	0.000	1.768	6.243	1620035.121	1740153995.337
917.600	0.019	0.000	917.196	917.139	0.499	2.239	6.244	-0.799	0.000	2.510	6.244	1525139.885	1740153995.623
917.800	-0.051	0.000	917.419	917.353	0.542	3.285	6.245	-0.231	0.000	3.519	6.245	167914.558	1740153995.944
918.000	0.003	0.000	917.587	917.539	0.386	4.366	6.247	-0.298	0.000	4.501	6.247	242052.766	1740153996.218
918.200	-0.032	0.000	917.789	917.732	0.485	4.923	6.248	0.605	0.000	4.733	6.248	829567.899	1740153996.499
918.400	-0.048	0.000	917.967	917.925	0.502	5.932	6.249	-0.010	0.000	-0.035	6.249	11697.387	1740153996.777
918.600	-0.012	0.000	918.194	918.128	0.345	0.542	6.251	0.663	0.000	0.703	6.251	889460.628	1740153997.088
918.800	-0.025	0.000	918.398	918.342	0.476	1.294	6.252	0.087	0.000	1.450	6.252	1188.925	1740153997.381
919.000	0.047	0.000	918.612	918.552	0.407	2.382	6.254	-0.647	0.000	2.647	6.254	795389.868	1740153997.681
919.200	0.017	0.000	918.822	918.755	0.371	2.820	6.255	0.219	0.000	3.305	6.255	33741.913	1740153998.008
919.400	-0.023	0.000	919.029	918.966	0.529	4.022	6.256	0.057	0.000	4.334	6.256	480.974	1740153998.331
919.600	-0.025	0.000	919.227	919.169	0.402	4.970	6.258	0.180	0.000	5.193	6.258	21850.473	1740153998.631
919.800	0.016	0.000	919.395	919.352	0.433	5.457	6.259	-0.740	0.000	-0.487	6.259	1023116.488	1740153998.891
920.000	0.020	0.000	919.605	919.541	0.533	0.117	6.260	-0.384	0.000	0.757	6.260	179375.488	1740153999.206
920.200	-0.031	0.000	919.812	919.753	0.373	1.166	6.262	-0.415	0.000	1.657	6.262	260960.581	1740153999.507
920.400	-0.025	0.000	919.986	919.939	0.550	1.758	6.263	0.572	0.000	2.283	6.263	763880.068	1740153999.763
920.600	-0.010	0.000	920.203	920.136	0.487	3.049	6.264	0.432	0.000	3.410	6.264	541850.236	1740154000.095
920.800	-0.023	0.000	920.415	920.357	0.428	3.696	6.266	-0.447	0.000	3.998	6.266	378884.637	1740154000.400
921.000	0.036	0.000	920.589	920.545	0.622	4.556	6.267	0.553	0.000	4.801	6.267	509717.725	1740154000.656
921.200	-0.019	0.000	920.816	920.749	0.488	5.709	6.268	0.191	0.000	0.409	6.268	147890.625	1740154000.979
921.400	0.007	0.000	921.023	920.960	0.404	0.268	6.270	0.396	0.000	0.693	6.270	283410.014	1740154001.306
921.600	0.009	0.000	921.224	921.165	0.519	1.160	6.271	0.033	0.000	1.620	6.271	3305.849	1740154001.617
921.800	0.009	0.000	921.431	921.370	0.402	2.254	6.273	-0.090	0.000	2.525	6.273	49222.299	1740154001.941
922.000	0.040	0.000	921.623	921.570	0.505	2.838	6.274	-0.633	0.000	3.137	6.274	537781.475	1740154002.230
922.200	0.060	0.000	921.829	921.768	0.445	4.103	6.275	-0.227	0.000	4.419	6.275	124582.278	1740154002.547
922.400	-0.008	0.000	922.045	921.972	0.383	4.640	6.277	-0.275	0.000	4.966	6.277	229879.041	1740154002.880
922.600	-0.030	0.000	922.228	922.174	0.472	5.346	6.278	-0.156	0.000	-0.049	6.278	93440.820	1740154003.184
922.800	-0.020	0.000	922.436	922.373	0.358	0.222	6.279	0.365	0.000	0.909	6.279	234835.398	1740154003.505
923.000	0.020	0.000	922.625	922.570	0.335	0.732	6.281	-0.597	0.000	1.369	6.281	683559.989	1740154003.790
923.200	0.022	0.000	922.834	922.770	0.456	1.685	6.282	-0.131	0.000	2.589	6.282	17235.518	1740154004.110
923.400	-0.000	0.000	922.990	922.948	0.370	2.754	6.283	0.091	0.000	3.176	6.283	2706.727	1740154004.370
923.600	0.004	0.000	923.210	923.143	0.379	3.260	6.285	-0.237	0.000	3.569	6.285	90651.093	1740154004.681
923.800	-0.015	0.000	923.422	923.361	0.487	4.268	6.286	0.469	0.000	4.797	6.286	354104.991	1740154004.991
924.000	-0.077	0.000	923.636	923.563	0.391	5.338	6.288	-0.362	0.000	0.336	6.288	251519.409	1740154005.317
924.200	0.011	0.000	923.828	923.767	0.471	5.936	6.289	-0.430	0.000	0.664	6.289	686825.555	1740154005.628
924.400	0.028	0.000	924.026	923.968	0.549	1.006	6.290	0.067	0.000	1.686	6.290	934.035	1740154005.944
924.600	-0.026	0.000	924.232	924.172	0.349	1.670	6.292	-0.401	0.000	1.657	6.292	236424.421	1740154006.237
924.800	-0.039	0.000	924.432	924.373	0.486	2.504	6.293	0.491	0.000	3.310	6.293	531081.389	1740154006.577
925.000	0.025	0.000	924.628	924.571	0.504	3.772	6.294	-0.191	0.000	3.529	6.294	114109.157	1740154006.879
925.200	0.036	0.000	924.823	924.766	0.313	4.105	6.296	0.100	0.000	4.155	6.296	66963.708	1740154007.205
925.400	0.042	0.000	925.022	924.968	0.528	5.093	6.297	0.739	0.000	-0.267	6.297	915124.825	1740154007.497
925.600	-0.030	0.000	925.223	925.167	0.416	6.237	6.298	-0.071	0.000	0.619	6.298	51857.522	1740154007.795
925.800	0.030	0.000	925.429	925.368	0.421	0.488	6.300	0.147	0.000	1.654	6.300	34643.478	1740154008.123
926.000	0.049	0.000	925.630	925.569	0.520	1.667	6.301	-0.025	0.000	1.750	6.301	6054.373	1740154008.437
926.200	-0.004	0.000	925.830	925.767	0.376	2.669	6.303	0.633	0.000	3.087	6.303	904477.321	1740154008.751
926.400	0.046	0.000	926.031	925.972	0.487	3.157	6.304	0.258	0.000	2.985	6.304	140636.561	1740154009.057
926.600	0.019	0.000	926.230	926.169	0.457	4.588	6.305	-0.237	0.000	4.489	6.305	57577.936	1740154009.365
926.800	-0.009	0.000	926.428	926.374	0.279	5.093	6.307	0.361	0.000	4.912	6.307	234471.724	1740154009.668
927.000	0.103	0.000	926.589	926.545	0.420	5.651	6.308	0.396	0.000	0.783	6.308	169850.322	1740154009.945
927.200	0.081	0.000	926.803	926.744	0.417	0.590	6.309	-0.088	0.000	1.304	6.309	7890.327	1740154010.231
927.400	0.078	0.000	927.020	926.954	0.326	1.038	6.311	0.105	0.000	2.260	6.311	60531.612	1740154010.550
927.600	-0.013	0.000	927.186	927.140	0.500	1.908	6.312	-0.019	0.000	2.959	6.312	12504.885	1740154010.830
927.800	0.059	0.000	927.396	927.341	0.362	3.061	6.313	-0.271	0.000	3.030	6.313	170257.364	1740154011.120
928.000	0.037	0.000	927.611	927.551	0.396	3.553	6.315	0.006	0.000	3.412	6.315	1819.006	1740154011.427
928.200	0.016	0.000	927.820	927.754	0.511	4.849	6.316	-0.277	0.000	4.665	6.316	175808.490	1740154011.767
928.400	0.058	0.000	928.022	927.967	0.362	5.881	6.317	0.077	0.000	0.962	6.317	14959.731	1740154012.063
928.600	-0.083	0.000	928.218	928.164	0.545	0.101	6.319	-0.058	0.000	1.299	6.319	12271.726	1740154012.368
928.800	-0.010	0.000	928.430	928.366	0.512	1.516	6.320	0.004	0.000	2.616	6.320	59.739	1740154012.677
929.000	0.005	0.000	928.633	928.571	0.345	2.234	6.322	-0.685	0.000	2.154	6.322	1106648.352	1740154012.987
929.200	-0.082	0.000	928.794	928.746	0.500	2.871	6.323	0.231	0.000	3.960	6.323	63110.453	1740154013.267
929.400	-0.013	0.000	929.006	928.946	0.522	4.089	6.324	-0.149	0.000	4.012	6.324	9148.308	1740154013.551
929.600	-0.036	0.000	929.216	929.154	0.348	4.713	6.326	0.039	0.000	4.512	6.326	1347.475	1740154013.867
929.800	0.003	0.000	929.405	929.348	0.457	5.510	6.327	-0.022	0.000	0.721	6.327	3503.254	1740154014.165
930.000	0.012	0.000	929.615	929.554	0.333	0.411	6.328	-0.051	0.000	1.132	6.328	27471.574	1740154014.480
930.200	0.029	0.000	929.825	929.762	0.358	0.999	6.330	0.431	0.000	2.049	6.330	208829.504	1740154014.795
930.400	-0.026	0.000	930.023	929.967	0.420	1.926	6.331	0.228	0.000	2.176	6.331	113276.690	1740154015.096
930.600	-0.053	0.000	930.244	930.177	0.298	2.949	6.332	-0.338	0.000	3.472	6.332	233398.112	1740154015.421
930.800	0.053	0.000	930.403	930.359	0.371	3.300	6.334	-0.291	0.000	3.331	6.334	168976.369	1740154015.697
931.000	0.042	0.000	930.617	930.555	0.416	4.494	6.335	0.009	0.000	4.508	6.335	1231.561	1740154016.017
931.200	-0.040	0.000	930.816	930.760	0.323	5.369	6.337	0.164	0.000	0.855	6.337	85980.963	1740154016.301
931.400	-0.011	0.000	931.030	930.968	0.425	6.049	6.338	-0.466	0.000	1.022	6.338	384373.262	1740154016.625
931.600	0.025	0.000	931.223	931.166	0.411	0.931	6.339	-0.042	0.000	2.445	6.339	8490.155	1740154016.947
931.800	-0.036	0.000	931.416	931.367	0.311	1.463	6.341	-0.171	0.000	3.079	6.341	54893.162	1740154017.250
932.000	0.006	0.000	931.628	931.567	0.470	2.409	6.342	0.414	0.000	3.640	6.342	356836.661	1740154017.576
932.200	-0.006	0.000	931.829	931.772	0.442	3.502	6.343	-0.460	0.000	3.445	6.343	317352.032	1740154017.862
932.400	0.023	0.000	931.994	931.948	0.395	4.326	6.345	0.009	0.000	4.050	6.345	7544.874	1740154018.131
932.600	-0.039	0.000	932.173	932.125	0.467	5.118	6.346	0.620	0.000	4.780	6.346	698241.802	1740154018.391
932.800	0.009	0.000	932.414	932.346	0.364	6.051	6.347	-0.195	0.000	1.336	6.347	47687.768	1740154018.721
933.000	0.049	0.000	932.620	932.553	0.456	0.512	6.349	0.475	0.000	1.983	6.349	409720.174	1740154019.048
933.200	-0.017	0.000	932.824	932.765	0.533	1.634	6.350	0.870	0.000	3.203	6.350	1711442.171	1740154019.371
933.400	-0.003	0.000	932.996	932.954	0.382	2.579	6.352	0.509	0.000	2.481	6.352	477100.737	1740154019.624
933.600	-0.066	0.000	933.209	933.149	0.433	3.299	6.353	0.008	0.000	3.117	6.353	15272.501	1740154019.936
933.800	0.020	0.000	933.373	933.331	0.483	4.249	6.354	-0.386	0.000	4.044	6.354	179687.449	1740154020.200
934.000	-0.029	0.000	933.594	933.534	0.336	4.884	6.356	0.322	0.000	4.761	6.356	183228.611	1740154020.491
934.200	0.022	0.000	933.810	933.747	0.407	5.842	6.357	-0.596	0.000	1.173	6.357	910293.896	1740154020.811
934.400	-0.045	0.000	934.031	933.963	0.360	0.615	6.358	-0.482	0.000	2.429	6.358	399168.396	1740154021.134
934.600	0.064	0.000	934.229	934.169	0.380	1.289	6.360	0.054	0.000	1.845	6.360	5227.207	1740154021.451
934.800	0.043	0.000	934.428	934.370	0.532	2.277	6.361	0.197	0.000	3.804	6.361	25008.294	1740154021.752
935.000	0.031	0.000	934.622	934.563	0.291	3.508	6.362	-0.241	0.000	3.473	6.362	104126.867	1740154022.041
935.200	-0.001	0.000	934.786	934.740	0.326	3.698	6.364	-0.125	0.000	3.740	6.364	46520.783	1740154022.311
935.400	0.003	0.000	935.012	934.945	0.423	4.709	6.365	0.027	0.000	4.673	6.365	43097.455	1740154022.627
935.600	0.022	0.000	935.226	935.160	0.260	5.884	6.366	-0.334	0.000	1.574	6.366	399088.211	1740154022.935
935.800	0.007	0.000	935.420	935.365	0.376	0.157	6.368	-0.113	0.000	2.035	6.368	21546.312	1740154023.255
936.000	-0.053	0.000	935.623	935.566	0.436	1.130	6.369	0.253	0.000	2.941	6.369	134764.517	1740154023.565
936.200	0.079	0.000	935.828	935.770	0.371	1.876	6.371	-0.379	0.000	3.761	6.371	345960.533	1740154023.891
936.400	0.013	0.000	936.024	935.972	0.482	2.862	6.372	-0.074	0.000	2.885	6.372	61641.882	1740154024.195
936.600	-0.077	0.000	936.222	936.165	0.481	3.830	6.373	-0.089	0.000	3.734	6.373	4730.934	1740154024.488
936.800	0.061	0.000	936.430	936.370	0.447	4.594	6.375	0.550	0.000	4.552	6.375	636285.873	1740154024.817
937.000	-0.016	0.000	936.636	936.571	0.550	5.675	6.376	0.332	0.000	1.150	6.376	174385.226	1740154025.135
937.200	0.020	0.000	936.829	936.772	0.468	0.431	6.377	0.354	0.000	2.366	6.377	329616.541	1740154025.452
937.400	-0.014	0.000	937.026	936.973	0.384	1.086	6.379	-0.052	0.000	2.897	6.379	25862.406	1740154025.758
937.600	0.001	0.000	937.216	937.165	0.458	1.836	6.380	0.216	0.000	3.705	6.380	76980.022	1740154026.047
937.800	-0.007	0.000	937.436	937.367	0.355	3.027	6.381	0.031	0.000	3.088	6.381	2618.656	1740154026.368
938.000	-0.004	0.000	937.590	937.546	0.429	3.633	6.383	0.136	0.000	3.720	6.383	44756.848	1740154026.629
938.200	0.012	0.000	937.806	937.743	0.482	4.395	6.384	-0.202	0.000	4.495	6.384	134530.807	1740154026.932
938.400	0.011	0.000	938.024	937.959	0.434	5.444	6.386	0.063	0.000	1.434	6.386	15275.592	1740154027.253
938.600	-0.054	0.000	938.219	938.159	0.403	0.027	6.387	0.306	0.000	1.889	6.387	188129.970	1740154027.555
938.800	-0.004	0.000	938.378	938.339	0.445	0.990	6.388	-0.550	0.000	3.014	6.388	721091.338	1740154027.805
939.000	-0.018	0.000	938.606	938.542	0.395	1.794	6.390	-0.366	0.000	2.051	6.390	336521.395	1740154028.127
939.200	0.065	0.000	938.822	938.755	0.437	2.533	6.391	-0.040	0.000	2.678	6.391	1428.339	1740154028.442
939.400	0.011	0.000	939.023	938.962	0.398	3.640	6.392	-0.064	0.000	3.513	6.392	72.477	1740154028.771
939.600	0.007	0.000	939.216	939.165	0.393	4.180	6.394	0.048	0.000	4.027	6.394	17104.526	1740154029.074
939.800	-0.005	0.000	939.418	939.363	0.504	5.163	6.395	-0.537	0.000	5.170	6.395	483855.273	1740154029.353
940.000	-0.010	0.000	939.631	939.564	0.409	6.252	6.396	-0.005	0.000	2.238	6.396	1129.412	1740154029.681
940.200	-0.037	0.000	939.834	939.771	0.454	0.730	6.398	0.143	0.000	2.971	6.398	72213.748	1740154030.014
940.400	-0.037	0.000	940.027	939.974	0.520	1.870	6.399	0.389	0.000	3.757	6.399	305128.256	1740154030.310
940.600	0.028	0.000	940.235	940.171	0.406	2.757	6.401	-0.204	0.000	2.505	6.401	85244.671	1740154030.646
940.800	0.011	0.000	940.426	940.376	0.462	3.545	6.402	0.380	0.000	3.376	6.402	417877.610	1740154030.936
941.000	-0.033	0.000	940.625	940.568	0.489	4.394	6.403	-0.384	0.000	4.426	6.403	497520.126	1740154031.240
941.200	0.010	0.000	940.783	940.742	0.387	5.180	6.405	-0.190	0.000	1.117	6.405	99690.604	1740154031.503
941.400	0.028	0.000	940.969	940.921	0.488	5.909	6.406	0.708	0.000	1.811	6.406	1230079.526	1740154031.762
941.600	-0.000	0.000	941.186	941.121	0.497	0.837	6.407	0.069	0.000	3.015	6.407	10159.021	1740154032.072
941.800	-0.023	0.000	941.393	941.334	0.328	1.577	6.409	0.456	0.000	3.954	6.409	602096.797	1740154032.387
942.000	0.010	0.000	941.611	941.552	0.426	2.523	6.410	0.757	0.000	2.575	6.410	1084032.064	1740154032.683
942.200	0.013	0.000	941.820	941.760	0.371	3.747	6.411	0.257	0.000	3.718	6.411	115969.933	1740154032.992
942.400	0.040	0.000	941.982	941.940	0.297	4.103	6.413	0.338	0.000	4.153	6.413	316170.640	1740154033.264
942.600	0.042	0.000	942.198	942.141	0.428	4.989	6.414	0.075	0.000	4.953	6.414	1119.331	1740154033.565
942.800	0.009	0.000	942.401	942.346	0.329	6.256	6.415	-0.536	0.000	2.275	6.415	603946.167	1740154033.857
943.000	0.021	0.000	942.581	942.531	0.314	0.461	6.417	0.146	0.000	2.665	6.417	7846.911	1740154034.145
943.200	-0.018	0.000	942.796	942.738	0.458	1.379	6.418	-0.376	0.000	3.741	6.418	241330.417	1740154034.426
943.400	0.020	0.000	943.012	942.950	0.311	2.494	6.420	-0.484	0.000	2.551	6.420	544977.873	1740154034.742
943.600	0.034	0.000	943.237	943.165	0.386	3.259	6.421	-0.255	0.000	3.281	6.421	138052.998	1740154035.074
943.800	0.074	0.000	943.427	943.368	0.405	4.270	6.422	0.371	0.000	4.336	6.422	126186.107	1740154035.377
944.000	0.013	0.000	943.630	943.568	0.292	4.910	6.424	-0.125	0.000	4.816	6.424	92725.799	1740154035.697
944.200	-0.004	0.000	943.834	943.772	0.409	5.831	6.425	0.223	0.000	1.976	6.425	177288.666	1740154036.004
944.400	-0.007	0.000	944.034	943.974	0.374	0.536	6.426	-0.277	0.000	2.940	6.426	163390.144	1740154036.312
944.600	0.003	0.000	944.245	944.179	0.341	1.292	6.428	0.457	0.000	3.670	6.428	367552.300	1740154036.635
944.800	0.007	0.000	944.435	944.374	0.430	2.190	6.429	0.163	0.000	2.176	6.429	16476.458	1740154036.956
945.000	0.041	0.000	944.629	944.574	0.353	3.359	6.430	-0.033	0.000	3.236	6.430	1757.443	1740154037.264
945.200	-0.037	0.000	944.827	944.769	0.394	3.828	6.432	-0.417	0.000	3.878	6.432	394185.540	1740154037.600
945.400	-0.018	0.000	945.018	944.972	0.543	4.774	6.433	0.979	0.000	4.809	6.433	2082657.433	1740154037.874
945.600	0.017	0.000	945.179	945.137	0.421	5.893	6.435	0.233	0.000	2.218	6.435	228411.614	1740154038.131
945.800	0.018	0.000	945.396	945.336	0.414	0.133	6.436	0.088	0.000	2.549	6.436	68.270	1740154038.427
946.000	0.002	0.000	945.616	945.551	0.478	1.362	6.437	0.160	0.000	3.843	6.437	19577.979	1740154038.747
946.200	0.036	0.000	945.830	945.763	0.353	2.192	6.439	0.199	0.000	2.059	6.439	74992.028	1740154039.077
946.400	0.046	0.000	946.029	945.969	0.397	2.993	6.440	0.389	0.000	2.899	6.440	282800.539	1740154039.394
946.600	0.001	0.000	946.226	946.169	0.386	4.147	6.441	0.181	0.000	3.916	6.441	110994.095	1740154039.689
946.800	0.031	0.000	946.389	946.348	0.258	4.556	6.443	-0.544	0.000	4.542	6.443	709635.633	1740154039.946
947.000	0.001	0.000	946.627	946.551	0.353	5.358	6.444	-0.983	0.000	1.606	6.444	2627418.815	1740154040.275
947.200	-0.025	0.000	946.818	946.756	0.282	0.209	6.445	-0.394	0.000	2.981	6.445	477540.522	1740154040.597
947.400	-0.085	0.000	947.018	946.964	0.309	0.679	6.447	-0.010	0.000	3.304	6.447	692.988	1740154040.892
947.600	-0.038	0.000	947.222	947.161	0.358	1.826	6.448	0.425	0.000	4.470	6.448	316556.220	1740154041.191
947.800	0.027	0.000	947.439	947.373	0.239	2.702	6.450	0.087	0.000	2.717	6.450	77609.467	1740154041.510
948.000	0.023	0.000	947.641	947.575	0.381	3.271	6.451	0.363	0.000	3.443	6.451	246912.159	1740154041.836
948.200	0.021	0.000	947.831	947.773	0.468	4.597	6.452	0.024	0.000	4.498	6.452	19474.414	1740154042.149
948.400	-0.037	0.000	948.033	947.974	0.398	5.352	6.454	-0.415	0.000	1.798	6.454	390244.260	1740154042.477
948.600	-0.053	0.000	948.226	948.174	0.479	6.216	6.455	0.568	0.000	2.569	6.455	623550.963	1740154042.769
948.800	-0.012	0.000	948.425	948.372	0.376	1.163	6.456	0.481	0.000	3.963	6.456	579620.555	1740154043.079
949.000	0.063	0.000	948.582	948.542	0.363	1.605	6.458	-0.046	0.000	4.159	6.458	72150.266	1740154043.341
949.200	-0.084	0.000	948.810	948.745	0.371	2.521	6.459	0.319	0.000	2.410	6.459	231185.341	1740154043.663
949.400	-0.029	0.000	948.993	948.945	0.323	3.573	6.460	-0.684	0.000	3.461	6.460	923993.433	1740154043.923
949.600	-0.047	0.000	949.223	949.149	0.305	4.179	6.462	-0.526	0.000	4.240	6.462	513777.008	1740154044.255
949.800	-0.029	0.000	949.423	949.360	0.426	5.307	6.463	0.082	0.000	1.677	6.463	32913.832	1740154044.585
950.000	0.007	0.000	949.621	949.569	0.294	0.184	6.464	0.613	0.000	3.162	6.464	695223.763	1740154044.867
